"Timestamp","Unix Timestamp","DeviceID","Firmware","PD1 Peak value","Ammonia level","Room temperature","Probe laser temperature","Pump laser current","Probe laser current","testVolt","tosa1310pd","tosa1530pd","rosa1530pd","currentFb1530","currentFb1310","addonBMETemp","addonBMEHumidity","addonBMEPressure","addonCO2","addonNTCTemp"
"2025-06-13T02:19:53.030Z",1749781193.0309927,"HVAMMONIA03","null","null",0.24919933363921043,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:20:10.000Z",1749781210,"HVAMMONIA03","v1.20250314",0,0.24312451298608984,49.2706,"null",0.1088,"null",-4.7847306471741975,-0.000772476288375412,-0.001091957222456601,-0.013841392259763748,-0.06152690190397524,-0.061471469577726076,28.924545497779036,37.277462992286935,1016.2152073469391,768,5.008
"2025-06-13T02:22:29.511Z",1749781349.5116262,"HVAMMONIA03","null","null",0.10043122375869323,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:24:34.088Z",1749781474.0885344,"HVAMMONIA03","null","null",0.14807217459348865,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:24:51.000Z",1749781491,"HVAMMONIA03","v1.20250314",0,0.12425169917609094,49.222,"null",0.1085,"null",-4.7844391804265,-0.0007402897763597699,-0.0010907651294189845,-0.013794304584777902,-0.061524517717900004,-0.0614732577172825,28.853652802674333,37.38024785013678,1016.1523521011612,768,5.0098
"2025-06-13T02:27:11.993Z",1749781631.993102,"HVAMMONIA03","null","null",0.1321167085851796,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:29:15.542Z",1749781755.5421958,"HVAMMONIA03","null","null",0.11252594282046488,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:29:33.000Z",1749781773,"HVAMMONIA03","v1.20250314",0,0.12232132570282224,49.2558,"null",0.1086,"null",-4.784648988801121,-0.0007635355905932892,-0.0010925532689754092,-0.01361012621046617,-0.06152511376441881,-0.061472065624244884,28.787823922582902,37.53979690235648,1016.1797839300036,768,5.0114
"2025-06-13T02:31:53.224Z",1749781913.2242296,"HVAMMONIA03","null","null",0.07621683861410303,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"2025-06-13T02:33:56.951Z",1749782036.9510324,"HVAMMONIA03","null","null",0.0709108012908787,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
